filename,occ,ch,sev,sigma,true,pred_passthrough,pred_gamma,pred_clahe,pred_stretch,pred_dcp,pred_adair
01_13_02_03_0355.bmp,0,2,3,4,13,13,13,13,13,7,-1
01_13_02_03_0357.bmp,0,2,3,4,13,32,31,1,15,15,-1
01_13_02_03_0358.bmp,0,2,3,4,13,32,32,13,15,15,-1
01_13_02_03_0360.bmp,0,2,3,4,13,15,13,13,15,15,-1
01_13_02_03_0363.bmp,0,2,3,4,13,15,15,13,15,15,-1
01_13_02_03_0367.bmp,0,2,3,4,13,15,15,13,15,15,-1
01_13_02_03_0372.bmp,0,2,3,4,13,15,13,13,15,15,-1
01_13_02_03_0373.bmp,0,2,3,4,13,15,13,13,15,15,-1
01_13_02_03_0376.bmp,0,2,3,4,13,15,13,13,15,15,-1
01_13_02_03_0379.bmp,0,2,3,4,13,15,13,13,15,15,-1
01_13_02_03_0381.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0384.bmp,0,2,3,4,13,15,15,15,15,15,-1
01_13_02_03_0387.bmp,0,2,3,4,13,12,31,42,7,36,-1
01_13_02_03_0388.bmp,0,2,3,4,13,12,31,42,7,13,-1
01_13_02_03_0390.bmp,0,2,3,4,13,12,31,12,40,13,-1
01_13_02_03_0391.bmp,0,2,3,4,13,12,31,12,19,13,-1
01_13_02_03_0395.bmp,0,2,3,4,13,19,31,11,40,13,-1
01_13_02_03_0396.bmp,0,2,3,4,13,12,31,12,12,13,-1
01_13_02_03_0402.bmp,0,2,3,4,13,12,31,42,40,12,-1
01_13_02_03_0407.bmp,0,2,3,4,13,12,31,11,12,13,-1
01_13_02_03_0409.bmp,0,2,3,4,13,12,31,12,40,13,-1
01_13_02_03_0414.bmp,0,2,3,4,13,12,31,12,12,13,-1
01_13_02_03_0423.bmp,0,2,3,4,13,31,31,1,12,12,-1
01_13_02_03_0424.bmp,0,2,3,4,13,31,31,11,12,36,-1
01_13_02_03_0426.bmp,0,2,3,4,13,31,31,11,31,12,-1
01_13_02_03_0427.bmp,0,2,3,4,13,31,31,1,12,19,-1
01_13_02_03_0428.bmp,0,2,3,4,13,31,31,1,31,12,-1
01_13_02_03_0434.bmp,0,2,3,4,13,32,31,12,12,12,-1
01_13_02_03_0437.bmp,0,2,3,4,13,32,31,13,13,13,-1
01_13_02_03_0438.bmp,0,2,3,4,13,32,31,25,12,18,-1
01_13_02_03_0443.bmp,0,2,3,4,13,32,31,1,32,18,-1
01_13_02_03_0445.bmp,0,2,3,4,13,32,31,12,32,32,-1
01_13_02_03_0446.bmp,0,2,3,4,13,32,31,13,32,12,-1
01_13_02_03_0447.bmp,0,2,3,4,13,32,31,25,32,32,-1
01_13_02_03_0449.bmp,0,2,3,4,13,32,31,25,32,12,-1
01_13_02_03_0451.bmp,0,2,3,4,13,12,31,25,13,13,-1
01_13_02_03_0455.bmp,0,2,3,4,13,13,12,25,13,13,-1
01_13_02_03_0460.bmp,0,2,3,4,13,12,31,25,13,13,-1
01_13_02_03_0463.bmp,0,2,3,4,13,13,13,6,13,13,-1
01_13_02_03_0464.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0467.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0471.bmp,0,2,3,4,13,13,13,13,15,15,-1
01_13_02_03_0474.bmp,0,2,3,4,13,15,13,13,15,15,-1
01_13_02_03_0477.bmp,0,2,3,4,13,13,13,13,15,13,-1
01_13_02_03_0478.bmp,0,2,3,4,13,13,13,13,15,13,-1
01_13_02_03_0480.bmp,0,2,3,4,13,13,13,13,15,15,-1
01_13_02_03_0488.bmp,0,2,3,4,13,13,13,13,15,13,-1
01_13_02_03_0491.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0493.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0495.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0502.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0503.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0505.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0508.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0509.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0513.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0514.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0515.bmp,0,2,3,4,13,8,13,14,14,14,-1
01_13_02_03_0517.bmp,0,2,3,4,13,12,31,25,12,12,-1
01_13_02_03_0521.bmp,0,2,3,4,13,12,31,42,32,12,-1
01_13_02_03_0523.bmp,0,2,3,4,13,13,31,25,13,12,-1
01_13_02_03_0525.bmp,0,2,3,4,13,12,31,13,12,12,-1
01_13_02_03_0526.bmp,0,2,3,4,13,32,31,1,19,32,-1
01_13_02_03_0532.bmp,0,2,3,4,13,32,31,1,32,12,-1
01_13_02_03_0534.bmp,0,2,3,4,13,32,31,25,32,32,-1
01_13_02_03_0535.bmp,0,2,3,4,13,12,31,7,12,12,-1
01_13_02_03_0536.bmp,0,2,3,4,13,32,31,11,32,12,-1
01_13_02_03_0538.bmp,0,2,3,4,13,32,31,25,32,12,-1
01_13_02_03_0539.bmp,0,2,3,4,13,12,31,40,12,12,-1
01_13_02_03_0540.bmp,0,2,3,4,13,32,31,1,32,13,-1
01_13_02_03_0547.bmp,0,2,3,4,13,12,12,11,12,12,-1
01_13_02_03_0550.bmp,0,2,3,4,13,32,31,25,32,12,-1
01_13_02_03_0551.bmp,0,2,3,4,13,12,31,25,40,13,-1
01_13_02_03_0554.bmp,0,2,3,4,13,32,31,1,32,13,-1
01_13_02_03_0555.bmp,0,2,3,4,13,12,31,40,12,12,-1
01_13_02_03_0560.bmp,0,2,3,4,13,32,31,12,32,12,-1
01_13_02_03_0561.bmp,0,2,3,4,13,12,31,40,12,13,-1
01_13_02_03_0562.bmp,0,2,3,4,13,12,31,12,12,25,-1
01_13_02_03_0563.bmp,0,2,3,4,13,12,31,40,12,40,-1
01_13_02_03_0569.bmp,0,2,3,4,13,12,31,20,40,13,-1
01_13_02_03_0574.bmp,0,2,3,4,13,19,31,2,12,13,-1
01_13_02_03_0575.bmp,0,2,3,4,13,13,31,25,13,15,-1
01_13_02_03_0576.bmp,0,2,3,4,13,32,31,6,12,13,-1
01_13_02_03_0577.bmp,0,2,3,4,13,12,31,13,13,13,-1
01_13_02_03_0579.bmp,0,2,3,4,13,12,31,25,12,13,-1
01_13_02_03_0581.bmp,0,2,3,4,13,13,31,13,32,15,-1
01_13_02_03_0583.bmp,0,2,3,4,13,13,31,13,13,15,-1
01_13_02_03_0584.bmp,0,2,3,4,13,13,31,25,13,13,-1
01_13_02_03_0588.bmp,0,2,3,4,13,12,31,25,12,12,-1
01_13_02_03_0589.bmp,0,2,3,4,13,13,13,13,13,15,-1
01_13_02_03_0591.bmp,0,2,3,4,13,13,13,13,13,15,-1
01_13_02_03_0600.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0605.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0610.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0613.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0615.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0621.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0622.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0624.bmp,0,2,3,4,13,13,13,13,13,13,-1
01_13_02_03_0626.bmp,0,2,3,4,13,13,13,13,13,7,-1
01_03_02_04_0002.bmp,0,2,4,4,9,32,31,0,12,40,-1
01_03_02_04_0004.bmp,0,2,4,4,9,12,31,0,12,12,-1
01_03_02_04_0009.bmp,0,2,4,4,9,32,31,22,12,13,-1
01_03_02_04_0010.bmp,0,2,4,4,9,32,31,25,12,12,-1
01_03_02_04_0018.bmp,0,2,4,4,9,31,31,0,12,13,-1
01_03_02_04_0025.bmp,0,2,4,4,9,32,31,6,12,12,-1
01_03_02_04_0028.bmp,0,2,4,4,9,32,31,25,12,13,-1
01_03_02_04_0029.bmp,0,2,4,4,9,12,31,6,12,12,-1
01_03_02_04_0030.bmp,0,2,4,4,9,12,31,0,12,13,-1
01_03_02_04_0038.bmp,0,2,4,4,9,32,31,25,12,13,-1
01_03_02_04_0042.bmp,0,2,4,4,9,32,32,25,32,13,-1
01_03_02_04_0044.bmp,0,2,4,4,9,32,19,25,32,13,-1
01_03_02_04_0046.bmp,0,2,4,4,9,32,31,25,32,13,-1
01_03_02_04_0048.bmp,0,2,4,4,9,32,31,41,32,13,-1
01_03_02_04_0049.bmp,0,2,4,4,9,32,32,41,32,13,-1
01_03_02_04_0055.bmp,0,2,4,4,9,32,13,13,19,13,-1
01_03_02_04_0059.bmp,0,2,4,4,9,19,36,13,15,17,-1
01_03_02_04_0060.bmp,0,2,4,4,9,15,36,41,15,15,-1
01_03_02_04_0065.bmp,0,2,4,4,9,15,15,41,15,15,-1
01_03_02_04_0066.bmp,0,2,4,4,9,15,0,13,15,15,-1
01_03_02_04_0068.bmp,0,2,4,4,9,15,15,41,15,17,-1
01_03_02_04_0069.bmp,0,2,4,4,9,15,13,41,15,15,-1
01_03_02_04_0071.bmp,0,2,4,4,9,15,15,13,15,15,-1
01_03_02_04_0073.bmp,0,2,4,4,9,15,15,41,15,15,-1
01_03_02_04_0074.bmp,0,2,4,4,9,15,15,13,15,15,-1
01_03_02_04_0076.bmp,0,2,4,4,9,15,15,15,15,15,-1
01_03_02_04_0077.bmp,0,2,4,4,9,15,15,15,15,15,-1
01_03_02_04_0078.bmp,0,2,4,4,9,15,15,15,15,15,-1
01_03_02_04_0079.bmp,0,2,4,4,9,15,15,15,15,15,-1
01_03_02_04_0080.bmp,0,2,4,4,9,15,15,15,15,15,-1
01_03_02_04_0081.bmp,0,2,4,4,9,15,15,15,15,15,-1
01_03_02_04_0084.bmp,0,2,4,4,9,15,15,15,15,15,-1
01_06_02_04_0002.bmp,1,2,4,4,14,36,36,25,29,6,-1
01_06_02_04_0003.bmp,0,2,4,4,14,36,36,23,38,14,-1
01_06_02_04_0004.bmp,1,2,4,4,14,36,36,25,29,14,-1
01_06_02_04_0005.bmp,1,2,4,4,14,36,36,25,12,6,-1
01_06_02_04_0006.bmp,0,2,4,4,14,15,12,22,15,14,-1
01_06_02_04_0006.bmp,1,2,4,4,14,36,36,0,36,6,-1
01_06_02_04_0008.bmp,0,2,4,4,14,36,36,14,14,14,-1
01_06_02_04_0008.bmp,1,2,4,4,14,36,36,25,0,18,-1
01_06_02_04_0011.bmp,0,2,4,4,14,17,25,14,14,14,-1
01_06_02_04_0012.bmp,1,2,4,4,14,0,36,0,0,14,-1
01_06_02_04_0014.bmp,1,2,4,4,14,0,36,0,0,14,-1
01_06_02_04_0015.bmp,0,2,4,4,14,14,25,14,14,14,-1
01_06_02_04_0016.bmp,1,2,4,4,14,0,36,25,0,8,-1
01_06_02_04_0017.bmp,1,2,4,4,14,0,36,25,0,0,-1
01_06_02_04_0018.bmp,0,2,4,4,14,14,25,14,14,14,-1
01_06_02_04_0018.bmp,1,2,4,4,14,0,36,25,0,18,-1
01_06_02_04_0020.bmp,0,2,4,4,14,14,13,14,14,14,-1
01_06_02_04_0022.bmp,1,2,4,4,14,0,0,25,0,13,-1
01_06_02_04_0023.bmp,0,2,4,4,14,14,13,14,14,14,-1
01_06_02_04_0023.bmp,1,2,4,4,14,12,12,25,0,14,-1
01_06_02_04_0024.bmp,0,2,4,4,14,14,13,14,14,14,-1
01_06_02_04_0024.bmp,1,2,4,4,14,12,11,25,0,13,-1
01_06_02_04_0025.bmp,0,2,4,4,14,14,13,14,14,14,-1
01_06_02_04_0027.bmp,0,2,4,4,14,14,13,14,14,14,-1
01_06_02_04_0028.bmp,1,2,4,4,14,12,32,13,12,13,-1
01_06_02_04_0031.bmp,0,2,4,4,14,14,13,14,14,14,-1
01_06_02_04_0032.bmp,0,2,4,4,14,14,13,14,14,14,-1
01_06_02_04_0037.bmp,0,2,4,4,14,14,13,14,14,14,-1
01_06_02_04_0038.bmp,0,2,4,4,14,14,14,14,14,14,-1
01_06_02_04_0040.bmp,0,2,4,4,14,14,14,14,14,14,-1
01_06_02_04_0042.bmp,1,2,4,4,14,12,31,2,13,13,-1
01_06_02_04_0044.bmp,1,2,4,4,14,12,12,0,13,13,-1
01_06_02_04_0047.bmp,0,2,4,4,14,13,36,0,15,13,-1
01_06_02_04_0050.bmp,0,2,4,4,14,12,12,25,4,15,-1
01_06_02_04_0055.bmp,0,2,4,4,14,12,12,25,14,13,-1
01_06_02_04_0058.bmp,0,2,4,4,14,13,13,14,14,13,-1
01_06_02_04_0060.bmp,0,2,4,4,14,13,13,14,14,14,-1
01_06_02_04_0062.bmp,0,2,4,4,14,15,12,25,14,14,-1
01_06_02_04_0063.bmp,0,2,4,4,14,13,13,14,14,14,-1
01_06_02_04_0064.bmp,0,2,4,4,14,13,12,41,14,14,-1
01_06_02_04_0065.bmp,0,2,4,4,14,15,13,14,14,14,-1
01_06_02_04_0066.bmp,0,2,4,4,14,13,13,14,14,14,-1
01_06_02_04_0068.bmp,0,2,4,4,14,13,13,13,14,14,-1
01_06_02_04_0070.bmp,0,2,4,4,14,15,13,13,14,14,-1
01_06_02_04_0071.bmp,0,2,4,4,14,15,13,9,14,14,-1
01_06_02_04_0081.bmp,0,2,4,4,14,15,13,14,14,14,-1
01_06_02_04_0086.bmp,0,2,4,4,14,12,31,0,8,9,-1
01_06_02_04_0087.bmp,0,2,4,4,14,8,17,14,14,14,-1
01_11_02_04_0002.bmp,0,2,4,4,12,36,36,2,36,13,-1
01_11_02_04_0004.bmp,0,2,4,4,12,36,36,1,12,0,-1
01_11_02_04_0006.bmp,0,2,4,4,12,31,32,0,12,0,-1
01_11_02_04_0007.bmp,0,2,4,4,12,31,36,1,12,12,-1
01_11_02_04_0008.bmp,0,2,4,4,12,36,36,0,31,16,-1
01_11_02_04_0009.bmp,0,2,4,4,12,36,36,0,31,12,-1
01_11_02_04_0010.bmp,0,2,4,4,12,31,36,1,31,13,-1
01_11_02_04_0012.bmp,0,2,4,4,12,36,36,1,12,0,-1
01_11_02_04_0015.bmp,0,2,4,4,12,31,36,0,31,13,-1
01_11_02_04_0020.bmp,0,2,4,4,12,31,31,0,31,13,-1
01_11_02_04_0021.bmp,0,2,4,4,12,31,32,0,12,12,-1
01_11_02_04_0025.bmp,0,2,4,4,12,36,36,25,12,12,-1
01_11_02_04_0027.bmp,0,2,4,4,12,36,36,0,12,12,-1
01_11_02_04_0028.bmp,0,2,4,4,12,31,31,0,12,12,-1
01_11_02_04_0030.bmp,0,2,4,4,12,36,36,0,12,12,-1
01_11_02_04_0031.bmp,0,2,4,4,12,36,36,0,12,12,-1
01_11_02_04_0032.bmp,0,2,4,4,12,36,36,0,12,36,-1
01_11_02_04_0033.bmp,0,2,4,4,12,31,31,20,12,36,-1
01_11_02_04_0035.bmp,0,2,4,4,12,31,31,25,31,31,-1
01_11_02_04_0036.bmp,0,2,4,4,12,12,31,25,12,12,-1
01_11_02_04_0039.bmp,0,2,4,4,12,31,31,0,15,36,-1
01_11_02_04_0040.bmp,0,2,4,4,12,12,36,0,12,12,-1
01_11_02_04_0049.bmp,0,2,4,4,12,15,31,0,15,12,-1
01_11_02_04_0054.bmp,0,2,4,4,12,12,31,13,15,12,-1
01_11_02_04_0061.bmp,0,2,4,4,12,15,13,0,15,1,-1
01_11_02_04_0062.bmp,0,2,4,4,12,15,15,1,15,15,-1
01_11_02_04_0065.bmp,0,2,4,4,12,15,31,25,15,15,-1
01_11_02_04_0068.bmp,0,2,4,4,12,15,15,1,15,15,-1
01_11_02_04_0070.bmp,0,2,4,4,12,15,15,15,15,15,-1
01_11_02_04_0073.bmp,0,2,4,4,12,15,15,15,15,15,-1
01_11_02_04_0074.bmp,0,2,4,4,12,15,15,16,15,15,-1
01_11_02_04_0076.bmp,0,2,4,4,12,15,15,1,15,15,-1
01_11_02_04_0077.bmp,0,2,4,4,12,15,15,32,15,15,-1
01_12_02_04_0002.bmp,1,2,4,4,17,31,31,11,12,12,-1
01_12_02_04_0004.bmp,0,2,4,4,17,13,36,25,1,1,-1
01_12_02_04_0006.bmp,0,2,4,4,17,36,36,25,13,36,-1
01_12_02_04_0007.bmp,0,2,4,4,17,36,36,1,13,13,-1
01_12_02_04_0008.bmp,1,2,4,4,17,31,31,11,19,13,-1
01_12_02_04_0009.bmp,0,2,4,4,17,15,36,0,15,15,-1
01_12_02_04_0010.bmp,1,2,4,4,17,31,31,25,29,14,-1
01_12_02_04_0011.bmp,1,2,4,4,17,31,31,12,24,29,-1
01_12_02_04_0012.bmp,1,2,4,4,17,31,31,25,12,13,-1
01_12_02_04_0013.bmp,0,2,4,4,17,36,36,25,13,15,-1
01_12_02_04_0013.bmp,1,2,4,4,17,31,31,12,24,29,-1
01_12_02_04_0014.bmp,0,2,4,4,17,15,36,25,13,15,-1
01_12_02_04_0015.bmp,1,2,4,4,17,31,31,12,12,13,-1
01_12_02_04_0017.bmp,0,2,4,4,17,15,36,25,13,15,-1
01_12_02_04_0017.bmp,1,2,4,4,17,31,31,11,24,29,-1
01_12_02_04_0018.bmp,0,2,4,4,17,15,36,25,15,15,-1
01_12_02_04_0018.bmp,1,2,4,4,17,31,31,12,24,14,-1
01_12_02_04_0019.bmp,1,2,4,4,17,31,31,18,12,13,-1
01_12_02_04_0023.bmp,0,2,4,4,17,15,15,25,15,15,-1
01_12_02_04_0023.bmp,1,2,4,4,17,31,31,0,12,14,-1
01_12_02_04_0025.bmp,1,2,4,4,17,31,31,0,12,14,-1
01_12_02_04_0026.bmp,0,2,4,4,17,15,15,25,15,15,-1
01_12_02_04_0027.bmp,1,2,4,4,17,12,31,0,12,14,-1
01_12_02_04_0028.bmp,0,2,4,4,17,2,13,2,2,2,-1
01_12_02_04_0029.bmp,0,2,4,4,17,2,13,2,2,26,-1
01_12_02_04_0031.bmp,1,2,4,4,17,31,12,11,12,1,-1
01_12_02_04_0032.bmp,0,2,4,4,17,26,17,14,8,14,-1
01_12_02_04_0033.bmp,1,2,4,4,17,12,31,11,29,14,-1
01_12_02_04_0034.bmp,1,2,4,4,17,12,31,0,29,29,-1
01_12_02_04_0035.bmp,1,2,4,4,17,12,36,25,5,14,-1
01_12_02_04_0038.bmp,0,2,4,4,17,17,17,17,17,17,-1
01_12_02_04_0038.bmp,1,2,4,4,17,12,31,0,5,14,-1
01_12_02_04_0040.bmp,0,2,4,4,17,17,17,17,17,17,-1
01_12_02_04_0040.bmp,1,2,4,4,17,12,36,0,29,14,-1
01_12_02_04_0042.bmp,1,2,4,4,17,12,12,12,5,14,-1
01_12_02_04_0045.bmp,0,2,4,4,17,12,31,13,29,12,-1
01_12_02_04_0049.bmp,0,2,4,4,17,12,31,0,29,24,-1
01_12_02_04_0052.bmp,0,2,4,4,17,12,36,25,15,13,-1
01_12_02_04_0053.bmp,0,2,4,4,17,12,36,0,12,13,-1
01_12_02_04_0056.bmp,0,2,4,4,17,12,36,0,0,0,-1
01_12_02_04_0058.bmp,0,2,4,4,17,12,0,0,0,0,-1
01_12_02_04_0061.bmp,0,2,4,4,17,12,0,0,0,0,-1
01_12_02_04_0062.bmp,0,2,4,4,17,12,36,0,0,14,-1
01_12_02_04_0063.bmp,0,2,4,4,17,12,36,0,12,0,-1
01_12_02_04_0064.bmp,0,2,4,4,17,36,36,0,0,0,-1
01_12_02_04_0065.bmp,0,2,4,4,17,12,36,0,12,0,-1
01_12_02_04_0066.bmp,0,2,4,4,17,12,36,0,12,13,-1
01_12_02_04_0068.bmp,0,2,4,4,17,12,36,0,12,14,-1
01_12_02_04_0069.bmp,0,2,4,4,17,12,36,0,12,14,-1
01_12_02_04_0072.bmp,0,2,4,4,17,12,36,0,12,14,-1
01_12_02_04_0075.bmp,0,2,4,4,17,12,0,0,0,14,-1
01_12_02_04_0077.bmp,0,2,4,4,17,12,0,0,12,0,-1
01_12_02_04_0078.bmp,0,2,4,4,17,12,36,0,12,14,-1
01_12_02_04_0079.bmp,0,2,4,4,17,36,36,0,0,14,-1
01_12_02_04_0080.bmp,0,2,4,4,17,12,36,0,12,14,-1
01_12_02_04_0081.bmp,0,2,4,4,17,12,0,0,0,14,-1
01_12_02_04_0082.bmp,0,2,4,4,17,12,36,0,0,14,-1
01_12_02_04_0083.bmp,0,2,4,4,17,12,0,0,0,14,-1
01_12_02_04_0085.bmp,0,2,4,4,17,12,36,0,0,14,-1
01_12_02_04_0089.bmp,0,2,4,4,17,0,36,0,0,14,-1
01_12_02_04_0090.bmp,0,2,4,4,17,0,36,0,0,14,-1
01_12_02_04_0091.bmp,0,2,4,4,17,0,36,25,0,14,-1
01_12_02_04_0093.bmp,0,2,4,4,17,36,36,25,0,14,-1
01_12_02_04_0096.bmp,0,2,4,4,17,0,36,0,0,14,-1
01_12_02_04_0100.bmp,0,2,4,4,17,0,36,0,0,14,-1
01_12_02_04_0101.bmp,0,2,4,4,17,0,36,0,0,14,-1
01_12_02_04_0112.bmp,0,2,4,4,17,15,15,14,17,17,-1
01_12_02_04_0114.bmp,0,2,4,4,17,15,15,14,15,17,-1
01_13_02_04_0001.bmp,1,2,4,4,13,32,11,25,13,13,-1
01_13_02_04_0003.bmp,0,2,4,4,13,12,31,25,12,12,-1
01_13_02_04_0004.bmp,0,2,4,4,13,12,31,40,12,12,-1
01_13_02_04_0005.bmp,1,2,4,4,13,13,11,0,13,12,-1
01_13_02_04_0007.bmp,1,2,4,4,13,13,11,0,13,13,-1
01_13_02_04_0010.bmp,1,2,4,4,13,13,11,0,13,13,-1
01_13_02_04_0012.bmp,0,2,4,4,13,12,12,42,12,32,-1
01_13_02_04_0012.bmp,1,2,4,4,13,13,11,0,13,13,-1
01_13_02_04_0014.bmp,0,2,4,4,13,12,31,25,12,13,-1
01_13_02_04_0015.bmp,0,2,4,4,13,12,31,40,12,13,-1
01_13_02_04_0015.bmp,1,2,4,4,13,13,11,25,13,13,-1
01_13_02_04_0016.bmp,0,2,4,4,13,12,12,42,12,18,-1
01_13_02_04_0017.bmp,1,2,4,4,13,13,11,0,13,13,-1
01_13_02_04_0018.bmp,0,2,4,4,13,12,31,42,12,12,-1
01_13_02_04_0020.bmp,0,2,4,4,13,12,12,12,12,12,-1
01_13_02_04_0021.bmp,0,2,4,4,13,12,12,40,12,13,-1
01_13_02_04_0021.bmp,1,2,4,4,13,13,0,0,13,13,-1
01_13_02_04_0022.bmp,1,2,4,4,13,13,11,13,13,13,-1
01_13_02_04_0026.bmp,0,2,4,4,13,12,12,6,12,32,-1
01_13_02_04_0026.bmp,1,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0027.bmp,1,2,4,4,13,13,13,0,13,13,-1
01_13_02_04_0028.bmp,0,2,4,4,13,12,12,11,12,13,-1
01_13_02_04_0029.bmp,1,2,4,4,13,13,0,13,13,13,-1
01_13_02_04_0030.bmp,0,2,4,4,13,12,12,12,12,32,-1
01_13_02_04_0031.bmp,0,2,4,4,13,12,12,25,12,32,-1
01_13_02_04_0031.bmp,1,2,4,4,13,13,11,25,13,13,-1
01_13_02_04_0032.bmp,0,2,4,4,13,12,12,25,12,13,-1
01_13_02_04_0034.bmp,1,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0035.bmp,0,2,4,4,13,12,12,11,12,13,-1
01_13_02_04_0036.bmp,0,2,4,4,13,12,31,1,12,32,-1
01_13_02_04_0036.bmp,1,2,4,4,13,13,11,13,13,13,-1
01_13_02_04_0037.bmp,1,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0040.bmp,1,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0041.bmp,1,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0043.bmp,0,2,4,4,13,12,12,40,12,12,-1
01_13_02_04_0044.bmp,1,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0048.bmp,1,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0049.bmp,1,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0050.bmp,0,2,4,4,13,12,12,40,12,32,-1
01_13_02_04_0050.bmp,1,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0051.bmp,0,2,4,4,13,12,12,25,12,13,-1
01_13_02_04_0052.bmp,1,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0053.bmp,1,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0059.bmp,1,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0063.bmp,1,2,4,4,13,19,12,12,19,13,-1
01_13_02_04_0065.bmp,1,2,4,4,13,31,31,25,19,13,-1
01_13_02_04_0068.bmp,0,2,4,4,13,13,12,12,13,32,-1
01_13_02_04_0068.bmp,1,2,4,4,13,31,31,12,19,13,-1
01_13_02_04_0069.bmp,0,2,4,4,13,13,12,25,13,32,-1
01_13_02_04_0069.bmp,1,2,4,4,13,31,31,12,11,13,-1
01_13_02_04_0074.bmp,0,2,4,4,13,13,12,25,13,13,-1
01_13_02_04_0074.bmp,1,2,4,4,13,31,31,0,19,24,-1
01_13_02_04_0078.bmp,1,2,4,4,13,31,31,25,19,24,-1
01_13_02_04_0080.bmp,1,2,4,4,13,31,31,0,23,31,-1
01_13_02_04_0082.bmp,0,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0082.bmp,1,2,4,4,13,12,31,0,23,31,-1
01_13_02_04_0083.bmp,1,2,4,4,13,31,31,0,12,13,-1
01_13_02_04_0084.bmp,0,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0086.bmp,0,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0090.bmp,1,2,4,4,13,12,31,0,12,12,-1
01_13_02_04_0092.bmp,0,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0092.bmp,1,2,4,4,13,12,31,0,12,12,-1
01_13_02_04_0093.bmp,1,2,4,4,13,12,31,12,25,31,-1
01_13_02_04_0094.bmp,0,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0094.bmp,1,2,4,4,13,12,31,12,12,31,-1
01_13_02_04_0097.bmp,1,2,4,4,13,12,31,0,12,31,-1
01_13_02_04_0101.bmp,1,2,4,4,13,12,31,0,12,31,-1
01_13_02_04_0102.bmp,1,2,4,4,13,31,31,0,12,31,-1
01_13_02_04_0104.bmp,0,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0106.bmp,1,2,4,4,13,12,31,20,12,13,-1
01_13_02_04_0111.bmp,0,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0111.bmp,1,2,4,4,13,12,31,6,12,19,-1
01_13_02_04_0112.bmp,0,2,4,4,13,13,13,13,13,13,-1
01_13_02_04_0112.bmp,1,2,4,4,13,12,12,20,12,13,-1
01_13_02_04_0115.bmp,1,2,4,4,13,12,31,6,12,12,-1
01_13_02_04_0118.bmp,1,2,4,4,13,12,31,0,12,12,-1
01_13_02_04_0119.bmp,0,2,4,4,13,12,31,12,23,12,-1
01_13_02_04_0120.bmp,1,2,4,4,13,12,31,0,12,13,-1
01_13_02_04_0121.bmp,0,2,4,4,13,12,31,6,12,12,-1
01_13_02_04_0126.bmp,1,2,4,4,13,12,31,0,12,13,-1
01_13_02_04_0127.bmp,1,2,4,4,13,12,31,12,12,13,-1
01_13_02_04_0128.bmp,0,2,4,4,13,12,32,13,12,12,-1
01_13_02_04_0129.bmp,0,2,4,4,13,12,32,40,12,12,-1
01_13_02_04_0129.bmp,1,2,4,4,13,12,31,12,12,12,-1
01_13_02_04_0130.bmp,1,2,4,4,13,12,31,20,12,13,-1
