filename,cure_sign,gtsrb_true,ch_id,ch_name,sev,b,c,e,rule_branch,pred_passthrough,prob_passthrough,pred_gamma,prob_gamma,pred_clahe,prob_clahe,pred_stretch,prob_stretch
01_12_06_02_0022.bmp,12,17,6,Exposure,2,0.470708,0.555995,0.250319,passthrough,17,0.66972,17,0.732442,17,0.486953,17,0.435163
01_12_06_02_0023.bmp,12,17,6,Exposure,2,0.475782,0.543608,0.246488,passthrough,17,0.767905,17,0.800686,17,0.554521,17,0.548325
01_12_06_02_0024.bmp,12,17,6,Exposure,2,0.469927,0.54095,0.249042,passthrough,17,0.66048,17,0.80728,17,0.483519,17,0.607199
01_12_06_02_0025.bmp,12,17,6,Exposure,2,0.474555,0.544764,0.251596,passthrough,17,0.826849,17,0.820454,17,0.415878,17,0.715942
01_12_06_02_0026.bmp,12,17,6,Exposure,2,0.481476,0.539949,0.242656,passthrough,17,0.841679,17,0.789519,17,0.674853,17,0.746864
01_12_06_02_0027.bmp,12,17,6,Exposure,2,0.459606,0.526857,0.213942,passthrough,17,0.606859,17,0.633733,17,0.36891,17,0.398277
01_12_06_02_0028.bmp,12,17,6,Exposure,2,0.632682,0.479909,0.105455,passthrough,17,0.117376,12,0.158334,26,0.148698,26,0.14035
01_12_06_02_0029.bmp,12,17,6,Exposure,2,0.608092,0.474652,0.147912,passthrough,26,0.117679,13,0.227194,26,0.1187,26,0.1757
01_12_06_02_0030.bmp,12,17,6,Exposure,2,0.603952,0.481479,0.114815,passthrough,17,0.176814,13,0.19092,26,0.15767,26,0.166843
01_12_06_02_0031.bmp,12,17,6,Exposure,2,0.594929,0.488214,0.107273,passthrough,17,0.172686,13,0.158666,17,0.146344,17,0.179616
01_12_06_02_0032.bmp,12,17,6,Exposure,2,0.581637,0.507875,0.146962,passthrough,17,0.287394,17,0.285704,17,0.196234,17,0.192939
01_12_06_02_0033.bmp,12,17,6,Exposure,2,0.586352,0.532466,0.101906,passthrough,17,0.304617,17,0.326982,17,0.213099,17,0.231007
01_12_06_02_0034.bmp,12,17,6,Exposure,2,0.579884,0.539662,0.110417,passthrough,17,0.47976,17,0.322222,17,0.272426,17,0.328541
01_12_06_02_0035.bmp,12,17,6,Exposure,2,0.585488,0.56149,0.109025,passthrough,17,0.505553,17,0.411115,17,0.31708,17,0.377013
01_12_06_02_0036.bmp,12,17,6,Exposure,2,0.573427,0.568431,0.108631,passthrough,17,0.302583,17,0.244279,17,0.205528,17,0.331213
01_12_06_02_0037.bmp,12,17,6,Exposure,2,0.569298,0.573458,0.107052,passthrough,17,0.562078,17,0.380554,17,0.455133,17,0.369757
01_12_06_02_0038.bmp,12,17,6,Exposure,2,0.558166,0.590878,0.095719,passthrough,17,0.45261,17,0.344457,17,0.300686,17,0.395625
01_12_06_02_0039.bmp,12,17,6,Exposure,2,0.558518,0.601496,0.086017,passthrough,17,0.354295,17,0.316018,17,0.358283,17,0.288758
01_12_06_02_0040.bmp,12,17,6,Exposure,2,0.538346,0.586913,0.077236,passthrough,17,0.304698,13,0.202735,17,0.293618,17,0.204822
01_12_06_02_0041.bmp,12,17,6,Exposure,2,0.551946,0.608817,0.06906,stretch,17,0.392594,17,0.300962,17,0.328647,17,0.306969
01_12_06_02_0042.bmp,12,17,6,Exposure,2,0.50354,0.594268,0.080687,passthrough,17,0.354401,17,0.272136,17,0.367924,17,0.33204
01_12_06_02_0043.bmp,12,17,6,Exposure,2,0.462421,0.557296,0.07429,passthrough,17,0.427315,17,0.328816,17,0.299005,17,0.46636
01_13_06_02_0001.bmp,13,13,6,Exposure,2,0.973705,0.126522,0.141026,passthrough,12,0.176536,12,0.197334,11,0.469329,11,0.182317
01_13_06_02_0002.bmp,13,13,6,Exposure,2,0.974485,0.110699,0.147436,passthrough,12,0.23277,12,0.252093,11,0.269459,11,0.236228
01_13_06_02_0003.bmp,13,13,6,Exposure,2,0.968276,0.112879,0.24359,passthrough,11,0.212792,12,0.239243,11,0.31803,11,0.22329
01_13_06_02_0004.bmp,13,13,6,Exposure,2,0.966792,0.142181,0.121795,passthrough,12,0.221849,12,0.231554,11,0.339952,11,0.264329
01_13_06_02_0005.bmp,13,13,6,Exposure,2,0.964329,0.135726,0.198718,passthrough,12,0.168258,12,0.181638,11,0.289076,11,0.195914
01_13_06_02_0006.bmp,13,13,6,Exposure,2,0.959879,0.152286,0.217949,passthrough,11,0.252382,11,0.244077,11,0.25427,11,0.233256
01_13_06_02_0007.bmp,13,13,6,Exposure,2,0.947964,0.195163,0.198718,passthrough,11,0.185342,11,0.234737,12,0.168993,11,0.206648
01_13_06_02_0008.bmp,13,13,6,Exposure,2,0.955656,0.17545,0.185897,passthrough,11,0.259478,12,0.240183,12,0.26744,11,0.383642
01_13_06_02_0009.bmp,13,13,6,Exposure,2,0.951156,0.174157,0.192308,passthrough,12,0.28274,12,0.262762,42,0.15325,11,0.189331
01_13_06_02_0010.bmp,13,13,6,Exposure,2,0.955053,0.170949,0.192308,passthrough,11,0.226847,12,0.190628,11,0.249649,11,0.254786
01_13_06_02_0011.bmp,13,13,6,Exposure,2,0.944696,0.188777,0.211538,passthrough,12,0.255719,12,0.230826,13,0.143508,11,0.257369
01_13_06_02_0012.bmp,13,13,6,Exposure,2,0.920211,0.245401,0.237179,passthrough,12,0.156862,12,0.161305,11,0.257904,11,0.143972
01_13_06_02_0013.bmp,13,13,6,Exposure,2,0.914077,0.254887,0.24359,passthrough,12,0.186283,11,0.206705,11,0.296439,11,0.303928
01_13_06_02_0014.bmp,13,13,6,Exposure,2,0.907089,0.289328,0.224359,passthrough,12,0.157995,11,0.215397,12,0.155849,11,0.123176
01_13_06_02_0015.bmp,13,13,6,Exposure,2,0.89902,0.308934,0.224359,passthrough,12,0.201305,12,0.232494,25,0.147284,11,0.16675
01_13_06_02_0016.bmp,13,13,6,Exposure,2,0.901986,0.289759,0.237179,passthrough,12,0.198829,12,0.215069,11,0.217482,11,0.205475
01_13_06_02_0017.bmp,13,13,6,Exposure,2,0.905505,0.296528,0.192308,passthrough,13,0.193861,11,0.192327,1,0.206528,12,0.157763
01_13_06_02_0018.bmp,13,13,6,Exposure,2,0.902815,0.284946,0.25641,passthrough,13,0.153678,11,0.180556,11,0.143078,11,0.19394
01_13_06_02_0019.bmp,13,13,6,Exposure,2,0.906812,0.294816,0.230769,passthrough,12,0.226962,12,0.199181,23,0.183027,12,0.17603
01_13_06_02_0020.bmp,13,13,6,Exposure,2,0.911262,0.28313,0.205128,passthrough,12,0.261148,12,0.253198,11,0.257923,12,0.203445
01_13_06_02_0021.bmp,13,13,6,Exposure,2,0.91639,0.268948,0.198718,passthrough,12,0.243171,12,0.223711,42,0.263746,12,0.184678
01_13_06_02_0022.bmp,13,13,6,Exposure,2,0.921292,0.262323,0.230769,passthrough,12,0.193908,11,0.224003,11,0.225258,11,0.189248
01_13_06_02_0023.bmp,13,13,6,Exposure,2,0.92006,0.271636,0.211538,passthrough,12,0.247389,12,0.227388,11,0.333708,12,0.224176
01_13_06_02_0024.bmp,13,13,6,Exposure,2,0.918954,0.283422,0.185897,passthrough,12,0.14462,11,0.164225,12,0.151001,11,0.148802
01_13_06_02_0025.bmp,13,13,6,Exposure,2,0.924635,0.249684,0.205128,passthrough,12,0.229362,12,0.231643,1,0.293233,11,0.186537
01_13_06_02_0026.bmp,13,13,6,Exposure,2,0.925088,0.250471,0.205128,passthrough,12,0.225263,12,0.239011,11,0.216222,11,0.200522
01_13_06_02_0027.bmp,13,13,6,Exposure,2,0.925892,0.250666,0.198718,passthrough,11,0.294188,11,0.256479,1,0.237011,11,0.366054
01_13_06_02_0028.bmp,13,13,6,Exposure,2,0.927828,0.246477,0.205128,passthrough,13,0.164038,11,0.21476,42,0.225534,11,0.170818
01_13_06_02_0029.bmp,13,13,6,Exposure,2,0.941202,0.212793,0.179487,passthrough,11,0.234468,11,0.265081,1,0.287187,11,0.327511
01_13_06_02_0030.bmp,13,13,6,Exposure,2,0.939442,0.248011,0.160256,passthrough,12,0.207836,12,0.198598,1,0.287155,12,0.196748
01_13_06_02_0031.bmp,13,13,6,Exposure,2,0.942861,0.236234,0.141026,passthrough,12,0.186375,11,0.196498,13,0.445014,11,0.188421
01_13_06_02_0032.bmp,13,13,6,Exposure,2,0.946556,0.205205,0.211538,passthrough,11,0.231656,11,0.257943,12,0.309089,11,0.303843
01_13_06_02_0033.bmp,13,13,6,Exposure,2,0.947888,0.199098,0.179487,passthrough,11,0.254338,11,0.242554,1,0.375768,11,0.314989
01_13_06_02_0034.bmp,13,13,6,Exposure,2,0.949196,0.203439,0.141026,passthrough,11,0.201663,11,0.249861,25,0.203754,11,0.223742
01_13_06_02_0035.bmp,13,13,6,Exposure,2,0.954977,0.168508,0.141026,passthrough,11,0.138896,11,0.200511,11,0.291835,11,0.205764
01_13_06_02_0036.bmp,13,13,6,Exposure,2,0.960407,0.163122,0.185897,passthrough,11,0.185392,11,0.194252,12,0.221505,11,0.198887
01_13_06_02_0037.bmp,13,13,6,Exposure,2,0.963952,0.150643,0.128205,passthrough,11,0.253816,11,0.22938,11,0.28443,11,0.314668
01_13_06_02_0038.bmp,13,13,6,Exposure,2,0.971192,0.113654,0.121795,passthrough,11,0.187929,11,0.181229,13,0.181426,12,0.171744
01_13_06_02_0039.bmp,13,13,6,Exposure,2,0.969633,0.136894,0.173077,passthrough,12,0.206115,11,0.199353,12,0.271198,11,0.202078
01_13_06_02_0040.bmp,13,13,6,Exposure,2,0.971141,0.139319,0.121795,passthrough,11,0.230845,11,0.218724,11,0.156038,11,0.208002
01_13_06_02_0041.bmp,13,13,6,Exposure,2,0.931486,0.24243,0.207895,passthrough,13,0.211015,12,0.177126,13,0.169065,13,0.186077
01_13_06_02_0042.bmp,13,13,6,Exposure,2,0.936574,0.229635,0.194737,passthrough,11,0.209111,11,0.228951,13,0.439472,1,0.207227
01_13_06_02_0043.bmp,13,13,6,Exposure,2,0.933209,0.248667,0.181579,passthrough,13,0.222838,11,0.255883,25,0.254141,11,0.175548
01_13_06_02_0044.bmp,13,13,6,Exposure,2,0.930867,0.254527,0.231579,passthrough,13,0.462085,25,0.245649,13,0.291626,13,0.368934
01_13_06_02_0045.bmp,13,13,6,Exposure,2,0.933633,0.237334,0.192105,passthrough,13,0.219942,11,0.285109,13,0.259156,1,0.233935
01_13_06_02_0046.bmp,13,13,6,Exposure,2,0.935377,0.245183,0.207895,passthrough,11,0.257249,11,0.355797,13,0.426928,11,0.241218
01_13_06_02_0047.bmp,13,13,6,Exposure,2,0.932188,0.251874,0.231579,passthrough,13,0.369989,11,0.281006,13,0.440791,13,0.224085
01_13_06_02_0048.bmp,13,13,6,Exposure,2,0.900117,0.291083,0.253968,passthrough,13,0.483664,13,0.328855,13,0.547751,13,0.425394
01_13_06_02_0049.bmp,13,13,6,Exposure,2,0.906287,0.284018,0.194444,passthrough,13,0.285171,11,0.239965,13,0.300296,13,0.247329
01_13_06_02_0050.bmp,13,13,6,Exposure,2,0.899922,0.302828,0.18254,passthrough,13,0.568777,13,0.515362,13,0.235937,13,0.512861
01_13_06_02_0051.bmp,13,13,6,Exposure,2,0.9047,0.304717,0.202381,passthrough,13,0.353768,11,0.272678,13,0.296826,13,0.272308
01_13_06_02_0052.bmp,13,13,6,Exposure,2,0.901483,0.298145,0.238095,passthrough,13,0.69283,13,0.615168,13,0.837745,13,0.479904
01_13_06_02_0053.bmp,13,13,6,Exposure,2,0.897486,0.313374,0.188571,passthrough,13,0.315367,13,0.344802,13,0.29224,13,0.287488
01_13_06_02_0054.bmp,13,13,6,Exposure,2,0.904784,0.304518,0.194286,passthrough,13,0.334201,13,0.283666,13,0.734084,13,0.322909
01_13_06_02_0055.bmp,13,13,6,Exposure,2,0.903246,0.297454,0.245714,passthrough,13,0.419455,13,0.306664,13,0.770999,13,0.25689
01_13_06_02_0056.bmp,13,13,6,Exposure,2,0.902588,0.294274,0.205714,passthrough,13,0.480284,13,0.376629,13,0.775451,13,0.378468
01_13_06_02_0057.bmp,13,13,6,Exposure,2,0.902558,0.299515,0.24381,passthrough,13,0.375936,13,0.314375,13,0.420573,13,0.304234
01_13_06_02_0058.bmp,13,13,6,Exposure,2,0.899242,0.299063,0.213333,passthrough,13,0.348288,13,0.31996,13,0.426702,13,0.261218
01_13_06_02_0059.bmp,13,13,6,Exposure,2,0.901946,0.297289,0.262857,passthrough,13,0.567626,13,0.405111,13,0.433303,13,0.443671
01_13_06_02_0060.bmp,13,13,6,Exposure,2,0.892183,0.302845,0.270476,passthrough,13,0.683071,13,0.534425,13,0.355041,13,0.570493
01_13_06_02_0061.bmp,13,13,6,Exposure,2,0.906158,0.287958,0.2432,passthrough,13,0.84054,13,0.68397,13,0.362945,13,0.59876
01_13_06_02_0062.bmp,13,13,6,Exposure,2,0.911425,0.285144,0.228148,passthrough,13,0.810926,13,0.70461,13,0.534756,13,0.44383
01_13_06_02_0063.bmp,13,13,6,Exposure,2,0.907271,0.287101,0.241481,passthrough,13,0.899388,13,0.830591,13,0.72811,13,0.63756
01_13_06_02_0064.bmp,13,13,6,Exposure,2,0.915445,0.289769,0.214815,passthrough,13,0.935937,13,0.793633,13,0.904948,13,0.859637
01_13_06_02_0065.bmp,13,13,6,Exposure,2,0.915966,0.28751,0.203704,passthrough,13,0.881418,13,0.750508,13,0.723783,13,0.712424
01_13_06_02_0066.bmp,13,13,6,Exposure,2,0.906236,0.292377,0.245358,passthrough,13,0.912587,13,0.791419,13,0.845514,13,0.651007
01_13_06_02_0067.bmp,13,13,6,Exposure,2,0.90234,0.302101,0.253316,passthrough,13,0.905938,13,0.726645,13,0.810459,13,0.663399
01_13_06_02_0068.bmp,13,13,6,Exposure,2,0.904244,0.28898,0.236074,passthrough,13,0.916037,13,0.775198,13,0.751463,13,0.687956
01_13_06_02_0069.bmp,13,13,6,Exposure,2,0.899886,0.311663,0.233422,passthrough,13,0.956017,13,0.919214,13,0.771068,13,0.909765
01_13_06_02_0070.bmp,13,13,6,Exposure,2,0.895142,0.320251,0.228117,passthrough,13,0.943584,13,0.887724,13,0.779682,13,0.871672
01_13_06_02_0071.bmp,13,13,6,Exposure,2,0.907042,0.288958,0.21618,passthrough,13,0.954505,13,0.848397,13,0.713432,13,0.8592
01_13_06_02_0072.bmp,13,13,6,Exposure,2,0.899287,0.300609,0.229443,passthrough,13,0.972768,13,0.918469,13,0.916042,13,0.951244
01_13_06_02_0073.bmp,13,13,6,Exposure,2,0.901881,0.295145,0.222222,passthrough,13,0.953108,13,0.838461,13,0.544225,13,0.907799
01_13_06_02_0074.bmp,13,13,6,Exposure,2,0.909538,0.288903,0.200222,passthrough,13,0.911339,13,0.745691,13,0.91559,13,0.69263
01_13_06_02_0075.bmp,13,13,6,Exposure,2,0.897836,0.301844,0.211324,passthrough,13,0.956599,13,0.859159,13,0.946808,13,0.887789
01_13_06_02_0076.bmp,13,13,6,Exposure,2,0.908841,0.286799,0.202552,passthrough,13,0.927572,13,0.88442,13,0.760612,13,0.905758
01_13_06_02_0077.bmp,13,13,6,Exposure,2,0.902492,0.300179,0.211324,passthrough,13,0.935276,13,0.892347,13,0.922075,13,0.917986
01_13_06_02_0078.bmp,13,13,6,Exposure,2,0.899997,0.298304,0.206539,passthrough,13,0.907896,13,0.769308,13,0.705327,13,0.886182
01_13_06_02_0079.bmp,13,13,6,Exposure,2,0.903808,0.301342,0.181882,passthrough,13,0.97966,13,0.940613,13,0.967455,13,0.954382
01_13_06_02_0080.bmp,13,13,6,Exposure,2,0.898019,0.308422,0.191826,passthrough,13,0.960068,13,0.95706,13,0.954048,13,0.962743
01_13_06_02_0081.bmp,13,13,6,Exposure,2,0.895684,0.31387,0.194463,passthrough,13,0.96761,13,0.93162,13,0.937171,13,0.956244
01_13_06_02_0082.bmp,13,13,6,Exposure,2,0.894785,0.321596,0.176064,passthrough,13,0.932565,13,0.917591,13,0.914909,13,0.920435
01_13_06_02_0083.bmp,13,13,6,Exposure,2,0.890557,0.325848,0.184574,passthrough,13,0.939929,13,0.956888,13,0.858743,13,0.936373
01_13_06_02_0084.bmp,13,13,6,Exposure,2,0.887046,0.333241,0.17766,passthrough,13,0.925569,13,0.909657,13,0.762864,13,0.876707
01_13_06_02_0085.bmp,13,13,6,Exposure,2,0.886148,0.329081,0.173326,passthrough,13,0.91087,13,0.93956,13,0.843197,13,0.86527
01_13_06_02_0086.bmp,13,13,6,Exposure,2,0.890249,0.332382,0.172985,passthrough,13,0.96551,13,0.955271,13,0.949299,13,0.953327
01_13_06_02_0087.bmp,13,13,6,Exposure,2,0.886478,0.332696,0.157298,passthrough,13,0.909226,13,0.928258,13,0.838269,13,0.90451
01_13_06_02_0088.bmp,13,13,6,Exposure,2,0.88299,0.336097,0.17572,passthrough,13,0.972565,13,0.950513,13,0.883033,13,0.972077
01_13_06_02_0089.bmp,13,13,6,Exposure,2,0.884603,0.333703,0.160624,passthrough,13,0.948424,13,0.959442,13,0.881226,13,0.940616
01_13_06_02_0090.bmp,13,13,6,Exposure,2,0.878951,0.344939,0.158553,passthrough,13,0.892886,13,0.91153,13,0.799206,13,0.901752
01_13_06_02_0091.bmp,13,13,6,Exposure,2,0.8766,0.350448,0.155533,passthrough,13,0.954252,13,0.938377,13,0.861534,13,0.953498
01_13_06_02_0092.bmp,13,13,6,Exposure,2,0.876769,0.357692,0.158192,passthrough,13,0.922613,13,0.906145,13,0.879083,13,0.889614
01_13_06_02_0093.bmp,13,13,6,Exposure,2,0.878653,0.361252,0.129443,passthrough,13,0.969341,13,0.937604,13,0.938794,13,0.958087
01_13_06_02_0094.bmp,13,13,6,Exposure,2,0.878374,0.367005,0.133048,passthrough,13,0.953604,13,0.94756,13,0.921279,13,0.96071
01_13_06_02_0095.bmp,13,13,6,Exposure,2,0.873458,0.373072,0.130895,passthrough,13,0.934771,13,0.931805,13,0.91095,13,0.91393
01_13_06_02_0096.bmp,13,13,6,Exposure,2,0.868013,0.378216,0.129189,passthrough,13,0.968891,13,0.952301,13,0.962344,13,0.943842
01_13_06_02_0097.bmp,13,13,6,Exposure,2,0.870666,0.382021,0.109411,passthrough,13,0.922584,13,0.955477,13,0.916336,13,0.924133
01_13_06_02_0098.bmp,13,13,6,Exposure,2,0.864265,0.390579,0.11355,passthrough,13,0.93597,13,0.952789,13,0.921841,13,0.94847
01_13_06_02_0099.bmp,13,13,6,Exposure,2,0.871688,0.388244,0.109076,passthrough,13,0.912283,13,0.954761,13,0.911466,13,0.918954
01_13_06_02_0100.bmp,13,13,6,Exposure,2,0.86435,0.403211,0.099685,passthrough,13,0.931373,13,0.949136,13,0.956943,13,0.92151
01_13_06_02_0101.bmp,13,13,6,Exposure,2,0.85319,0.421517,0.108471,passthrough,13,0.949578,13,0.967076,13,0.958514,13,0.942397
01_13_06_02_0102.bmp,13,13,6,Exposure,2,0.830592,0.455978,0.113309,passthrough,13,0.847559,13,0.925974,13,0.904337,13,0.880025
01_13_06_02_0103.bmp,13,13,6,Exposure,2,0.808471,0.493774,0.116988,passthrough,13,0.905598,13,0.957295,13,0.931616,13,0.899435
01_13_06_02_0104.bmp,13,13,6,Exposure,2,0.782951,0.51253,0.128304,passthrough,13,0.862648,13,0.944241,13,0.906286,13,0.86732
01_13_06_02_0105.bmp,13,13,6,Exposure,2,0.809812,0.486578,0.115819,passthrough,13,0.586673,13,0.755242,13,0.714011,13,0.649241
01_13_06_02_0106.bmp,13,13,6,Exposure,2,0.813384,0.491592,0.093158,passthrough,13,0.84286,13,0.921874,13,0.863457,13,0.79384
01_13_06_02_0107.bmp,13,13,6,Exposure,2,0.79176,0.510434,0.107545,passthrough,13,0.703131,13,0.85622,13,0.666274,13,0.65879
01_13_06_02_0108.bmp,13,13,6,Exposure,2,0.776218,0.53646,0.110968,passthrough,13,0.840919,13,0.901357,13,0.720962,13,0.816766
01_13_06_02_0109.bmp,13,13,6,Exposure,2,0.768099,0.555584,0.101032,passthrough,13,0.660813,13,0.844563,13,0.601272,13,0.633877
01_13_06_02_0110.bmp,13,13,6,Exposure,2,0.794709,0.542543,0.078987,passthrough,13,0.739819,13,0.880689,13,0.696586,13,0.734285
01_13_06_02_0111.bmp,13,13,6,Exposure,2,0.767749,0.552802,0.104451,passthrough,13,0.667165,13,0.77235,13,0.626894,13,0.632524
01_13_06_02_0112.bmp,13,13,6,Exposure,2,0.769657,0.562866,0.096111,passthrough,13,0.718357,13,0.852353,13,0.653188,13,0.705548
01_13_06_02_0113.bmp,13,13,6,Exposure,2,0.771177,0.589416,0.075631,passthrough,13,0.387188,13,0.484395,13,0.31857,13,0.432648
01_13_06_02_0114.bmp,13,13,6,Exposure,2,0.698778,0.506909,0.220779,passthrough,13,0.756788,13,0.802076,0,0.252919,13,0.655696
01_13_06_02_0115.bmp,13,13,6,Exposure,2,0.682571,0.497038,0.283333,passthrough,13,0.372916,13,0.572588,12,0.198349,13,0.353396
01_13_06_02_0116.bmp,13,13,6,Exposure,2,0.661143,0.50975,0.245192,passthrough,13,0.498468,13,0.720163,13,0.320188,13,0.515566
01_13_06_02_0117.bmp,13,13,6,Exposure,2,0.664519,0.521098,0.228571,passthrough,13,0.669859,13,0.833442,13,0.231049,13,0.652652
01_13_06_02_0118.bmp,13,13,6,Exposure,2,0.69824,0.531918,0.251282,passthrough,13,0.581732,13,0.55409,11,0.18866,13,0.466705
01_13_06_02_0119.bmp,13,13,6,Exposure,2,0.667682,0.547488,0.245536,passthrough,13,0.841906,13,0.870515,13,0.308294,13,0.806567
01_13_06_02_0120.bmp,13,13,6,Exposure,2,0.713223,0.545066,0.215385,passthrough,12,0.429855,13,0.665913,12,0.194133,12,0.506534
01_13_06_02_0121.bmp,13,13,6,Exposure,2,0.624459,0.578816,0.222222,passthrough,13,0.461859,13,0.686152,12,0.221688,13,0.332135
01_13_06_02_0122.bmp,13,13,6,Exposure,2,0.621843,0.598022,0.227941,passthrough,13,0.652266,13,0.84637,13,0.367863,13,0.518766
01_13_06_02_0123.bmp,13,13,6,Exposure,2,0.595534,0.58935,0.203704,passthrough,13,0.581475,13,0.814892,13,0.171055,13,0.579265
01_13_06_02_0124.bmp,13,13,6,Exposure,2,0.551059,0.581251,0.2375,passthrough,13,0.636812,13,0.833316,13,0.453844,13,0.589599
01_13_06_02_0125.bmp,13,13,6,Exposure,2,0.535574,0.58303,0.185941,passthrough,13,0.481591,13,0.781041,13,0.352036,13,0.261828
01_13_06_02_0126.bmp,13,13,6,Exposure,2,0.518336,0.57361,0.202479,passthrough,13,0.568192,13,0.766404,13,0.392086,13,0.502487
01_13_06_02_0127.bmp,13,13,6,Exposure,2,0.500249,0.555869,0.198261,passthrough,13,0.79085,13,0.911407,13,0.55208,13,0.6046
01_13_06_02_0128.bmp,13,13,6,Exposure,2,0.504252,0.553237,0.233043,passthrough,13,0.660598,13,0.792654,13,0.562152,13,0.450763
01_13_06_02_0129.bmp,13,13,6,Exposure,2,0.513453,0.557703,0.196522,passthrough,13,0.538603,13,0.638587,13,0.512351,13,0.377114
01_13_06_02_0130.bmp,13,13,6,Exposure,2,0.491976,0.560627,0.187692,passthrough,13,0.643175,13,0.762252,13,0.679938,13,0.422001
01_13_06_02_0131.bmp,13,13,6,Exposure,2,0.484078,0.557413,0.181429,passthrough,13,0.740734,13,0.924224,13,0.654076,13,0.621927
01_13_06_02_0132.bmp,13,13,6,Exposure,2,0.489104,0.567291,0.192857,passthrough,13,0.709896,13,0.867896,13,0.619814,13,0.512328
01_13_06_02_0133.bmp,13,13,6,Exposure,2,0.477868,0.559256,0.191026,passthrough,13,0.638675,13,0.873292,13,0.654083,13,0.509776
01_13_06_02_0134.bmp,13,13,6,Exposure,2,0.461183,0.547216,0.174638,passthrough,13,0.84297,13,0.932353,13,0.564526,13,0.605413
01_13_06_02_0135.bmp,13,13,6,Exposure,2,0.465511,0.554067,0.147942,passthrough,13,0.547852,13,0.795112,13,0.436775,13,0.526582
01_13_06_02_0136.bmp,13,13,6,Exposure,2,0.470748,0.559899,0.148387,passthrough,13,0.83563,13,0.940555,13,0.451622,13,0.748649
01_13_06_02_0137.bmp,13,13,6,Exposure,2,0.473125,0.560088,0.143156,passthrough,13,0.663669,13,0.806082,13,0.752068,13,0.596629
01_13_06_02_0138.bmp,13,13,6,Exposure,2,0.491185,0.56079,0.170833,passthrough,13,0.618113,13,0.829931,13,0.356445,13,0.34294
01_13_06_02_0139.bmp,13,13,6,Exposure,2,0.474892,0.555041,0.157169,passthrough,13,0.528991,13,0.80017,13,0.53918,13,0.425514
01_13_06_02_0140.bmp,13,13,6,Exposure,2,0.495762,0.562636,0.170507,passthrough,13,0.880117,13,0.942066,13,0.899064,13,0.763839
01_13_06_02_0141.bmp,13,13,6,Exposure,2,0.509429,0.573381,0.14678,passthrough,13,0.737341,13,0.897096,13,0.779497,13,0.549574
01_13_06_02_0142.bmp,13,13,6,Exposure,2,0.474313,0.559493,0.136997,passthrough,13,0.759344,13,0.907783,13,0.739909,13,0.574043
01_13_06_02_0143.bmp,13,13,6,Exposure,2,0.439701,0.546847,0.145716,passthrough,13,0.779954,13,0.928755,13,0.722897,13,0.565566
01_13_06_02_0144.bmp,13,13,6,Exposure,2,0.419111,0.532138,0.115426,passthrough,13,0.83363,13,0.970554,13,0.675177,13,0.63779
01_13_06_02_0145.bmp,13,13,6,Exposure,2,0.426611,0.540958,0.146032,passthrough,13,0.609187,13,0.916056,13,0.559657,13,0.383387
01_13_06_02_0146.bmp,13,13,6,Exposure,2,0.420654,0.563093,0.143152,passthrough,13,0.740202,13,0.931977,13,0.609733,13,0.632094
01_13_06_02_0147.bmp,13,13,6,Exposure,2,0.404905,0.549389,0.130878,passthrough,13,0.796104,13,0.951723,13,0.746031,13,0.597803
01_13_06_02_0148.bmp,13,13,6,Exposure,2,0.443329,0.603266,0.128838,passthrough,13,0.81857,13,0.953061,13,0.840984,13,0.68502
01_13_06_02_0149.bmp,13,13,6,Exposure,2,0.444798,0.60701,0.129735,passthrough,13,0.724152,13,0.915697,13,0.652748,13,0.541319
01_13_06_02_0150.bmp,13,13,6,Exposure,2,0.438377,0.603393,0.157619,passthrough,13,0.657013,13,0.906389,13,0.552045,13,0.440241
01_13_06_02_0151.bmp,13,13,6,Exposure,2,0.418658,0.597506,0.111702,passthrough,13,0.84361,13,0.968139,13,0.746305,13,0.779307
01_13_06_02_0152.bmp,13,13,6,Exposure,2,0.413733,0.603135,0.120559,passthrough,13,0.606619,13,0.867864,13,0.58866,13,0.466427
01_13_06_02_0153.bmp,13,13,6,Exposure,2,0.420921,0.610814,0.127273,passthrough,13,0.854297,13,0.972996,13,0.777359,13,0.692956
01_13_06_02_0154.bmp,13,13,6,Exposure,2,0.425557,0.619444,0.139706,passthrough,13,0.824488,13,0.981294,13,0.78704,13,0.675343
01_13_06_02_0155.bmp,13,13,6,Exposure,2,0.419433,0.618434,0.125863,passthrough,13,0.82536,13,0.97958,13,0.876119,13,0.63372
01_13_06_02_0156.bmp,13,13,6,Exposure,2,0.405638,0.615818,0.134647,passthrough,13,0.763368,13,0.961572,13,0.671467,13,0.559145
01_13_06_02_0157.bmp,13,13,6,Exposure,2,0.406537,0.614855,0.109596,passthrough,13,0.867811,13,0.966813,13,0.759462,13,0.78311
01_13_06_02_0158.bmp,13,13,6,Exposure,2,0.40063,0.607842,0.142857,passthrough,13,0.81206,13,0.974684,13,0.763684,13,0.722571
01_13_06_02_0159.bmp,13,13,6,Exposure,2,0.406489,0.610092,0.133578,passthrough,13,0.73014,13,0.909055,13,0.731936,13,0.54406
01_13_06_02_0160.bmp,13,13,6,Exposure,2,0.407593,0.612291,0.128224,passthrough,13,0.775441,13,0.931958,13,0.730973,13,0.642536
