filename,occ,ch,sev,true,pred_dcp,prob_dcp,t_clip_frac,out_std
01_13_12_03_0220.bmp,0,12,3,13,13,0.743833,0.0,0.2707
01_13_12_03_0221.bmp,0,12,3,13,13,0.600861,0.0,0.2933
01_13_12_03_0222.bmp,0,12,3,13,13,0.890558,0.0,0.1833
01_13_12_03_0223.bmp,0,12,3,13,13,0.895049,0.0,0.1833
01_13_12_03_0224.bmp,0,12,3,13,13,0.868093,0.0,0.181
01_13_12_03_0225.bmp,0,12,3,13,13,0.861691,0.0,0.1823
01_13_12_03_0226.bmp,0,12,3,13,13,0.732718,0.0,0.1806
01_13_12_03_0227.bmp,0,12,3,13,13,0.817114,0.0,0.1819
01_13_12_03_0228.bmp,0,12,3,13,13,0.848011,0.0,0.1801
01_13_12_03_0229.bmp,0,12,3,13,13,0.762596,0.0,0.1843
01_13_12_03_0230.bmp,0,12,3,13,13,0.810654,0.0,0.1854
01_13_12_03_0231.bmp,0,12,3,13,13,0.825959,0.0,0.1887
01_13_12_03_0232.bmp,0,12,3,13,13,0.871623,0.0,0.1869
01_13_12_03_0233.bmp,0,12,3,13,13,0.79401,0.0,0.1895
01_13_12_03_0234.bmp,0,12,3,13,13,0.825552,0.0,0.1894
01_13_12_03_0235.bmp,0,12,3,13,13,0.848371,0.0,0.1888
01_13_12_03_0236.bmp,0,12,3,13,13,0.759541,0.0,0.2022
01_13_12_03_0237.bmp,0,12,3,13,13,0.675104,0.0,0.2048
01_13_12_03_0238.bmp,0,12,3,13,13,0.476109,0.0,0.2092
01_13_12_03_0239.bmp,0,12,3,13,13,0.553003,0.0,0.222
01_13_12_03_0240.bmp,0,12,3,13,13,0.389776,0.0,0.2348
01_13_12_03_0241.bmp,0,12,3,13,13,0.525809,0.0,0.1782
01_13_12_03_0242.bmp,0,12,3,13,13,0.268695,0.0,0.1752
01_13_12_03_0243.bmp,0,12,3,13,13,0.2532,0.0,0.1778
01_13_12_03_0244.bmp,0,12,3,13,13,0.373983,0.0,0.1837
01_13_12_03_0245.bmp,0,12,3,13,13,0.217427,0.0,0.1785
01_13_12_03_0246.bmp,0,12,3,13,14,0.244732,0.0,0.203
01_13_12_03_0247.bmp,0,12,3,13,13,0.403136,0.0,0.2067
01_13_12_03_0248.bmp,0,12,3,13,13,0.614986,0.0,0.205
01_13_12_03_0249.bmp,0,12,3,13,13,0.637083,0.0,0.206
01_13_12_03_0250.bmp,0,12,3,13,13,0.676977,0.0,0.2105
01_13_12_03_0251.bmp,0,12,3,13,13,0.639202,0.0,0.2099
01_13_12_03_0252.bmp,0,12,3,13,13,0.66016,0.0,0.2117
01_13_12_03_0253.bmp,0,12,3,13,13,0.633853,0.0,0.2161
01_13_12_03_0254.bmp,0,12,3,13,13,0.535404,0.0,0.2144
01_13_12_03_0255.bmp,0,12,3,13,13,0.582926,0.0,0.2173
01_13_12_03_0256.bmp,0,12,3,13,13,0.537481,0.0,0.2133
01_13_12_03_0257.bmp,0,12,3,13,13,0.687091,0.0,0.2107
01_13_12_03_0258.bmp,0,12,3,13,13,0.554203,0.0,0.2073
01_13_12_03_0259.bmp,0,12,3,13,13,0.53156,0.0,0.2122
01_13_12_03_0260.bmp,0,12,3,13,13,0.575012,0.0,0.204
01_13_12_03_0261.bmp,0,12,3,13,13,0.560658,0.0,0.1982
01_13_12_03_0262.bmp,0,12,3,13,13,0.488988,0.0,0.219
01_13_12_03_0263.bmp,0,12,3,13,13,0.599863,0.0,0.2119
01_13_12_03_0264.bmp,0,12,3,13,13,0.66509,0.0,0.1502
01_13_12_03_0265.bmp,0,12,3,13,13,0.796171,0.0,0.2031
01_13_12_03_0266.bmp,0,12,3,13,13,0.792234,0.0,0.2042
01_13_12_03_0267.bmp,0,12,3,13,13,0.674548,0.0,0.1954
01_13_12_03_0268.bmp,0,12,3,13,13,0.690192,0.0,0.1887
01_13_12_03_0269.bmp,0,12,3,13,13,0.522186,0.0,0.1895
01_06_12_04_0001.bmp,0,12,4,14,13,0.146656,0.0,0.2022
01_06_12_04_0002.bmp,0,12,4,14,25,0.229445,0.0,0.2079
01_06_12_04_0003.bmp,0,12,4,14,14,0.431577,0.0,0.1553
01_06_12_04_0004.bmp,0,12,4,14,14,0.518617,0.0,0.2374
01_06_12_04_0005.bmp,0,12,4,14,14,0.550888,1.0,0.194
01_06_12_04_0006.bmp,0,12,4,14,14,0.829586,0.0,0.2167
01_06_12_04_0007.bmp,0,12,4,14,14,0.642343,0.0,0.2382
01_06_12_04_0008.bmp,0,12,4,14,14,0.582367,0.0,0.217
01_06_12_04_0009.bmp,0,12,4,14,14,0.920721,0.0,0.1769
01_06_12_04_0010.bmp,0,12,4,14,14,0.85507,0.0,0.2454
01_06_12_04_0011.bmp,0,12,4,14,14,0.876707,0.0,0.2401
01_06_12_04_0012.bmp,0,12,4,14,14,0.930739,0.0,0.2558
01_06_12_04_0013.bmp,0,12,4,14,14,0.961981,0.0,0.2534
01_06_12_04_0014.bmp,0,12,4,14,14,0.848008,0.0,0.211
01_06_12_04_0015.bmp,0,12,4,14,14,0.831197,0.0,0.1867
01_06_12_04_0016.bmp,0,12,4,14,14,0.908522,0.0,0.1863
01_06_12_04_0017.bmp,0,12,4,14,14,0.911653,0.0,0.256
01_06_12_04_0018.bmp,0,12,4,14,14,0.866653,0.0,0.2184
01_06_12_04_0019.bmp,0,12,4,14,14,0.907804,0.0,0.2091
01_06_12_04_0020.bmp,0,12,4,14,14,0.813774,0.0,0.2232
01_06_12_04_0021.bmp,0,12,4,14,14,0.799976,0.0,0.2325
01_06_12_04_0022.bmp,0,12,4,14,14,0.917093,0.0,0.2606
01_06_12_04_0023.bmp,0,12,4,14,14,0.880927,0.0,0.2522
01_06_12_04_0024.bmp,0,12,4,14,14,0.8803,0.0,0.1962
01_06_12_04_0025.bmp,0,12,4,14,14,0.840952,0.0,0.2066
01_06_12_04_0026.bmp,0,12,4,14,14,0.863762,0.0,0.2137
01_06_12_04_0027.bmp,0,12,4,14,14,0.783928,0.0,0.213
01_06_12_04_0028.bmp,0,12,4,14,14,0.838128,0.0,0.2052
01_06_12_04_0029.bmp,0,12,4,14,14,0.813499,0.0,0.2013
01_06_12_04_0030.bmp,0,12,4,14,14,0.921636,0.0,0.2722
01_06_12_04_0031.bmp,0,12,4,14,14,0.828809,0.0,0.2695
01_06_12_04_0032.bmp,0,12,4,14,14,0.813971,0.0,0.2697
01_06_12_04_0033.bmp,0,12,4,14,14,0.878895,0.0,0.2755
01_06_12_04_0034.bmp,0,12,4,14,14,0.789917,0.0,0.28
01_06_12_04_0035.bmp,0,12,4,14,14,0.647051,0.0,0.2164
01_06_12_04_0036.bmp,0,12,4,14,14,0.67502,0.0,0.2115
01_06_12_04_0037.bmp,0,12,4,14,14,0.710329,0.0,0.2114
01_06_12_04_0038.bmp,0,12,4,14,14,0.639608,0.0,0.1838
01_06_12_04_0039.bmp,0,12,4,14,14,0.614027,0.0,0.2168
01_06_12_04_0040.bmp,0,12,4,14,14,0.549903,0.0,0.1581
01_06_12_04_0041.bmp,0,12,4,14,14,0.692135,0.0,0.1777
01_06_12_04_0042.bmp,0,12,4,14,14,0.772306,0.0,0.1731
01_06_12_04_0043.bmp,0,12,4,14,14,0.816866,0.0,0.1822
01_06_12_04_0044.bmp,0,12,4,14,17,0.706296,0.0,0.1737
01_12_12_04_0001.bmp,0,12,4,17,17,0.678873,0.0,0.2043
01_12_12_04_0002.bmp,0,12,4,17,26,0.552215,0.0,0.2237
01_12_12_04_0003.bmp,0,12,4,17,9,0.194251,1.0,0.2062
01_12_12_04_0004.bmp,0,12,4,17,16,0.188273,0.0,0.201
01_12_12_04_0005.bmp,0,12,4,17,26,0.219055,1.0,0.2123
01_12_12_04_0006.bmp,0,12,4,17,13,0.316752,1.0,0.1999
01_12_12_04_0007.bmp,0,12,4,17,17,0.467294,1.0,0.2056
01_12_12_04_0008.bmp,0,12,4,17,13,0.285281,1.0,0.1722
01_12_12_04_0009.bmp,0,12,4,17,26,0.341494,0.0,0.231
01_12_12_04_0010.bmp,0,12,4,17,14,0.249163,1.0,0.2074
01_12_12_04_0011.bmp,0,12,4,17,17,0.288367,1.0,0.1831
01_12_12_04_0012.bmp,0,12,4,17,26,0.529401,0.8313,0.2316
01_12_12_04_0013.bmp,0,12,4,17,26,0.61293,0.0,0.232
01_12_12_04_0014.bmp,0,12,4,17,26,0.222275,1.0,0.1826
01_12_12_04_0015.bmp,0,12,4,17,26,0.163791,0.0,0.2404
01_12_12_04_0016.bmp,0,12,4,17,26,0.176723,0.0,0.2532
01_12_12_04_0017.bmp,0,12,4,17,14,0.190268,1.0,0.2061
01_12_12_04_0018.bmp,0,12,4,17,26,0.798322,0.0,0.2506
01_12_12_04_0019.bmp,0,12,4,17,17,0.176958,1.0,0.2304
01_12_12_04_0020.bmp,0,12,4,17,26,0.215816,1.0,0.2258
01_12_12_04_0021.bmp,0,12,4,17,13,0.198013,1.0,0.21
01_12_12_04_0022.bmp,0,12,4,17,26,0.278453,0.0,0.2525
01_12_12_04_0023.bmp,0,12,4,17,17,0.389593,0.0,0.2218
01_12_12_04_0024.bmp,0,12,4,17,26,0.313267,0.0,0.2378
01_12_12_04_0025.bmp,0,12,4,17,26,0.346402,1.0,0.2291
01_12_12_04_0026.bmp,0,12,4,17,17,0.712677,1.0,0.2167
01_12_12_04_0027.bmp,0,12,4,17,17,0.308638,1.0,0.1996
01_12_12_04_0028.bmp,0,12,4,17,14,0.128898,0.0,0.1934
01_12_12_04_0029.bmp,0,12,4,17,14,0.124472,0.0,0.1857
01_12_12_04_0030.bmp,0,12,4,17,14,0.171587,0.0,0.1804
01_12_12_04_0031.bmp,0,12,4,17,14,0.181266,0.0,0.1852
01_12_12_04_0032.bmp,0,12,4,17,14,0.237738,0.0,0.1758
01_12_12_04_0033.bmp,0,12,4,17,17,0.446663,0.0,0.1818
01_12_12_04_0034.bmp,0,12,4,17,17,0.608614,0.0,0.178
01_12_12_04_0035.bmp,0,12,4,17,17,0.618167,0.0,0.1793
01_12_12_04_0036.bmp,0,12,4,17,17,0.656857,0.0,0.1807
01_12_12_04_0037.bmp,0,12,4,17,17,0.774985,0.0,0.1873
01_12_12_04_0038.bmp,0,12,4,17,17,0.790638,0.0,0.182
01_12_12_04_0039.bmp,0,12,4,17,17,0.796769,0.0,0.2045
01_12_12_04_0040.bmp,0,12,4,17,17,0.548488,0.0,0.1989
01_12_12_04_0041.bmp,0,12,4,17,17,0.701496,0.0,0.1865
01_12_12_04_0042.bmp,0,12,4,17,17,0.497653,0.0,0.1551
01_12_12_04_0043.bmp,0,12,4,17,17,0.759836,0.0,0.1504
01_13_12_04_0001.bmp,0,12,4,13,13,0.450171,0.0,0.1906
01_13_12_04_0002.bmp,0,12,4,13,11,0.20069,1.0,0.1158
01_13_12_04_0003.bmp,0,12,4,13,25,0.356768,0.0,0.2003
01_13_12_04_0004.bmp,0,12,4,13,13,0.244518,1.0,0.1226
01_13_12_04_0005.bmp,0,12,4,13,13,0.78447,0.0,0.1954
01_13_12_04_0006.bmp,0,12,4,13,13,0.485797,0.0,0.1783
01_13_12_04_0007.bmp,0,12,4,13,13,0.642395,0.0,0.1875
01_13_12_04_0008.bmp,0,12,4,13,13,0.745905,0.0,0.1949
01_13_12_04_0009.bmp,0,12,4,13,12,0.336059,0.0,0.1873
01_13_12_04_0010.bmp,0,12,4,13,13,0.660154,1.0,0.161
01_13_12_04_0011.bmp,0,12,4,13,13,0.697302,0.0,0.1815
01_13_12_04_0012.bmp,0,12,4,13,13,0.413291,0.0,0.1846
01_13_12_04_0013.bmp,0,12,4,13,13,0.843298,1.0,0.1449
01_13_12_04_0014.bmp,0,12,4,13,12,0.219939,1.0,0.0992
01_13_12_04_0015.bmp,0,12,4,13,12,0.215525,1.0,0.1262
01_13_12_04_0016.bmp,0,12,4,13,13,0.593979,0.0,0.1749
01_13_12_04_0017.bmp,0,12,4,13,13,0.756165,0.0,0.1751
01_13_12_04_0018.bmp,0,12,4,13,13,0.660666,0.0,0.1756
01_13_12_04_0019.bmp,0,12,4,13,12,0.207653,1.0,0.0764
01_13_12_04_0020.bmp,0,12,4,13,13,0.645279,0.0,0.1787
01_13_12_04_0021.bmp,0,12,4,13,13,0.359399,1.0,0.1287
01_13_12_04_0022.bmp,0,12,4,13,13,0.53275,0.0,0.191
01_13_12_04_0023.bmp,0,12,4,13,13,0.641329,0.0,0.1835
01_13_12_04_0024.bmp,0,12,4,13,13,0.873856,0.0,0.2002
01_13_12_04_0025.bmp,0,12,4,13,12,0.509048,0.0,0.2014
01_13_12_04_0026.bmp,0,12,4,13,13,0.968777,0.0,0.2059
01_13_12_04_0027.bmp,0,12,4,13,13,0.788661,0.0,0.207
01_13_12_04_0028.bmp,0,12,4,13,13,0.842872,0.0,0.2098
01_13_12_04_0029.bmp,0,12,4,13,13,0.300323,0.0,0.2
01_13_12_04_0030.bmp,0,12,4,13,13,0.652828,0.0,0.195
01_13_12_04_0031.bmp,0,12,4,13,13,0.848421,0.0,0.213
01_13_12_04_0032.bmp,0,12,4,13,13,0.329202,0.0,0.197
01_13_12_04_0033.bmp,0,12,4,13,13,0.711891,0.0,0.2143
01_13_12_04_0034.bmp,0,12,4,13,13,0.584123,0.0,0.1981
01_13_12_04_0035.bmp,0,12,4,13,13,0.703614,0.0,0.1937
01_13_12_04_0036.bmp,0,12,4,13,13,0.572653,0.0,0.2134
01_13_12_04_0037.bmp,0,12,4,13,13,0.802034,0.0,0.1895
01_13_12_04_0038.bmp,0,12,4,13,13,0.562277,0.0,0.1985
01_13_12_04_0039.bmp,0,12,4,13,13,0.411866,1.0,0.0844
01_13_12_04_0040.bmp,0,12,4,13,13,0.651849,0.0,0.1865
01_13_12_04_0041.bmp,0,12,4,13,13,0.881521,0.2684,0.1782
01_13_12_04_0042.bmp,0,12,4,13,13,0.853191,0.6263,0.1738
01_13_12_04_0043.bmp,0,12,4,13,13,0.787467,0.0,0.2035
01_13_12_04_0044.bmp,0,12,4,13,13,0.939344,0.0,0.1908
01_13_12_04_0045.bmp,0,12,4,13,13,0.910436,1.0,0.1888
01_13_12_04_0046.bmp,0,12,4,13,13,0.952006,0.0,0.2216
01_13_12_04_0047.bmp,0,12,4,13,13,0.823969,0.0,0.2209
01_13_12_04_0048.bmp,0,12,4,13,13,0.77778,0.0,0.2412
01_13_12_04_0049.bmp,0,12,4,13,13,0.831952,0.0,0.2141
01_13_12_04_0050.bmp,0,12,4,13,13,0.921948,0.0,0.2182
01_13_12_04_0051.bmp,0,12,4,13,13,0.941332,0.0,0.2202
01_13_12_04_0052.bmp,0,12,4,13,13,0.918714,0.0,0.222
01_13_12_04_0053.bmp,0,12,4,13,13,0.8495,0.0,0.2269
01_13_12_04_0054.bmp,0,12,4,13,13,0.772994,0.0,0.2135
01_13_12_04_0055.bmp,0,12,4,13,13,0.918681,0.0,0.2145
01_13_12_04_0056.bmp,0,12,4,13,13,0.921426,0.0,0.2289
01_13_12_04_0057.bmp,0,12,4,13,13,0.923708,0.0,0.1986
01_13_12_04_0058.bmp,0,12,4,13,13,0.635517,1.0,0.18
01_13_12_04_0059.bmp,0,12,4,13,13,0.887261,1.0,0.1332
01_13_12_04_0060.bmp,0,12,4,13,13,0.609888,1.0,0.1636
01_13_12_04_0061.bmp,0,12,4,13,13,0.937874,0.0,0.2068
01_13_12_04_0062.bmp,0,12,4,13,13,0.965243,0.0,0.2049
01_13_12_04_0063.bmp,0,12,4,13,13,0.979498,0.0,0.2122
01_13_12_04_0064.bmp,0,12,4,13,13,0.9515,0.0,0.2126
01_13_12_04_0065.bmp,0,12,4,13,13,0.959578,0.0,0.2102
01_13_12_04_0066.bmp,0,12,4,13,13,0.963495,0.0,0.2154
01_13_12_04_0067.bmp,0,12,4,13,13,0.971754,0.0,0.2315
01_13_12_04_0068.bmp,0,12,4,13,13,0.980386,0.0,0.2332
01_13_12_04_0069.bmp,0,12,4,13,13,0.982219,0.0,0.2352
01_13_12_04_0070.bmp,0,12,4,13,13,0.985493,0.0,0.2376
01_13_12_04_0071.bmp,0,12,4,13,13,0.959358,0.0,0.2249
01_13_12_04_0072.bmp,0,12,4,13,13,0.96888,0.0,0.2634
01_13_12_04_0073.bmp,0,12,4,13,13,0.92322,0.0,0.27
01_13_12_04_0074.bmp,0,12,4,13,13,0.900272,0.0,0.2621
01_13_12_04_0075.bmp,0,12,4,13,13,0.927592,0.0,0.257
01_13_12_04_0076.bmp,0,12,4,13,13,0.923118,0.0,0.2559
01_13_12_04_0077.bmp,0,12,4,13,13,0.936933,0.0,0.2666
01_13_12_04_0078.bmp,0,12,4,13,13,0.881221,0.0,0.2246
01_13_12_04_0079.bmp,0,12,4,13,13,0.961796,0.0,0.2684
01_13_12_04_0080.bmp,0,12,4,13,13,0.78846,0.0,0.2224
01_13_12_04_0081.bmp,0,12,4,13,13,0.917035,0.0,0.224
01_13_12_04_0082.bmp,0,12,4,13,13,0.787268,0.0,0.2205
01_13_12_04_0083.bmp,0,12,4,13,13,0.798011,0.0,0.2212
01_13_12_04_0084.bmp,0,12,4,13,13,0.839877,0.0,0.2261
01_13_12_04_0085.bmp,0,12,4,13,13,0.926895,0.0,0.2312
01_13_12_04_0086.bmp,0,12,4,13,13,0.910024,0.0,0.2258
01_13_12_04_0087.bmp,0,12,4,13,13,0.818287,0.0,0.2297
01_13_12_04_0088.bmp,0,12,4,13,13,0.894001,0.0,0.2283
01_13_12_04_0089.bmp,0,12,4,13,13,0.898182,0.0,0.2337
01_13_12_04_0090.bmp,0,12,4,13,13,0.906824,0.0,0.225
01_13_12_04_0091.bmp,0,12,4,13,13,0.866509,0.0,0.2312
01_13_12_04_0092.bmp,0,12,4,13,13,0.85527,0.0,0.2331
01_13_12_04_0093.bmp,0,12,4,13,13,0.883204,0.0,0.2265
01_13_12_04_0094.bmp,0,12,4,13,13,0.886008,0.0,0.223
01_13_12_04_0095.bmp,0,12,4,13,13,0.856987,0.0,0.2233
01_13_12_04_0096.bmp,0,12,4,13,13,0.839563,0.0,0.2329
01_13_12_04_0097.bmp,0,12,4,13,13,0.771126,0.0,0.2272
01_13_12_04_0098.bmp,0,12,4,13,13,0.793338,0.0,0.232
01_13_12_04_0099.bmp,0,12,4,13,13,0.684381,0.0,0.2237
01_13_12_04_0100.bmp,0,12,4,13,13,0.753741,0.0,0.2294
01_13_12_04_0101.bmp,0,12,4,13,13,0.83422,0.0,0.2192
01_13_12_04_0102.bmp,0,12,4,13,13,0.448853,0.0,0.2357
01_13_12_04_0103.bmp,0,12,4,13,13,0.576478,0.0,0.2426
01_13_12_04_0104.bmp,0,12,4,13,13,0.614788,0.0,0.2478
01_13_12_04_0105.bmp,0,12,4,13,13,0.609667,0.0,0.2353
01_13_12_04_0106.bmp,0,12,4,13,13,0.5088,0.0,0.235
01_13_12_04_0107.bmp,0,12,4,13,13,0.386849,0.0,0.2429
01_13_12_04_0108.bmp,0,12,4,13,13,0.451679,0.0,0.2512
01_13_12_04_0109.bmp,0,12,4,13,13,0.452365,0.0,0.2319
01_13_12_04_0110.bmp,0,12,4,13,13,0.394509,0.0,0.2272
01_13_12_04_0111.bmp,0,12,4,13,13,0.305175,0.0,0.2283
01_13_12_04_0112.bmp,0,12,4,13,13,0.467999,0.0,0.224
01_13_12_04_0113.bmp,0,12,4,13,13,0.397606,0.0,0.2056
01_13_12_04_0114.bmp,0,12,4,13,13,0.19497,1.0,0.0907
01_13_12_04_0115.bmp,0,12,4,13,13,0.356676,1.0,0.0774
01_13_12_04_0116.bmp,0,12,4,13,13,0.323449,1.0,0.087
01_13_12_04_0117.bmp,0,12,4,13,13,0.296102,1.0,0.0673
01_13_12_04_0118.bmp,0,12,4,13,12,0.230012,1.0,0.0764
01_13_12_04_0119.bmp,0,12,4,13,13,0.370658,1.0,0.0734
01_13_12_04_0120.bmp,0,12,4,13,13,0.25061,1.0,0.0642
01_13_12_04_0121.bmp,0,12,4,13,13,0.393695,1.0,0.088
01_13_12_04_0122.bmp,0,12,4,13,13,0.622171,1.0,0.0984
01_13_12_04_0123.bmp,0,12,4,13,13,0.704885,1.0,0.1334
01_13_12_04_0124.bmp,0,12,4,13,13,0.779958,1.0,0.1317
01_13_12_04_0125.bmp,0,12,4,13,13,0.677631,1.0,0.1166
01_13_12_04_0126.bmp,0,12,4,13,13,0.766449,1.0,0.1172
01_13_12_04_0127.bmp,0,12,4,13,13,0.735844,1.0,0.1286
01_13_12_04_0128.bmp,0,12,4,13,13,0.707871,1.0,0.0952
01_13_12_04_0129.bmp,0,12,4,13,13,0.762438,1.0,0.1099
01_13_12_04_0130.bmp,0,12,4,13,13,0.664782,1.0,0.1134
01_13_12_04_0131.bmp,0,12,4,13,13,0.81642,1.0,0.1145
01_13_12_04_0132.bmp,0,12,4,13,13,0.896731,1.0,0.1184
01_13_12_04_0133.bmp,0,12,4,13,13,0.882799,1.0,0.1362
01_13_12_04_0134.bmp,0,12,4,13,13,0.882792,1.0,0.1469
01_13_12_04_0135.bmp,0,12,4,13,13,0.922072,1.0,0.1267
01_13_12_04_0136.bmp,0,12,4,13,13,0.874859,1.0,0.13
01_13_12_04_0137.bmp,0,12,4,13,13,0.882437,1.0,0.1286
01_13_12_04_0138.bmp,0,12,4,13,13,0.865575,0.0,0.1831
01_13_12_04_0139.bmp,0,12,4,13,13,0.654014,0.0,0.1689
01_13_12_04_0140.bmp,0,12,4,13,13,0.912253,1.0,0.13
01_13_12_04_0141.bmp,0,12,4,13,13,0.873202,1.0,0.1357
01_13_12_04_0142.bmp,0,12,4,13,13,0.865859,1.0,0.1455
01_13_12_04_0143.bmp,0,12,4,13,13,0.887408,1.0,0.1466
01_13_12_04_0144.bmp,0,12,4,13,13,0.871192,1.0,0.147
01_13_12_04_0145.bmp,0,12,4,13,13,0.833211,1.0,0.1642
01_13_12_04_0146.bmp,0,12,4,13,13,0.895492,1.0,0.1641
01_13_12_04_0147.bmp,0,12,4,13,13,0.702054,1.0,0.1674
01_13_12_04_0148.bmp,0,12,4,13,13,0.894085,0.0,0.177
01_13_12_04_0149.bmp,0,12,4,13,13,0.89288,0.0,0.1818
01_13_12_04_0150.bmp,0,12,4,13,13,0.920501,0.0,0.1874
01_13_12_04_0151.bmp,0,12,4,13,13,0.923241,0.0,0.1875
01_13_12_04_0152.bmp,0,12,4,13,13,0.763625,0.0,0.1796
01_13_12_04_0153.bmp,0,12,4,13,13,0.886141,0.0,0.1852
01_13_12_04_0154.bmp,0,12,4,13,13,0.921772,0.0,0.1879
01_13_12_04_0155.bmp,0,12,4,13,13,0.926101,0.0,0.1935
01_13_12_04_0156.bmp,0,12,4,13,13,0.816588,0.0,0.1896
01_13_12_04_0157.bmp,0,12,4,13,13,0.787216,0.0,0.1891
01_13_12_04_0158.bmp,0,12,4,13,13,0.762643,0.0,0.1936
01_13_12_04_0159.bmp,0,12,4,13,13,0.886798,0.0,0.199
01_13_12_04_0160.bmp,0,12,4,13,13,0.755307,0.0,0.1802
01_13_12_04_0161.bmp,0,12,4,13,13,0.692266,0.0,0.1881
01_13_12_04_0162.bmp,0,12,4,13,13,0.716193,0.0,0.1941
01_13_12_04_0163.bmp,0,12,4,13,13,0.474856,0.0,0.1981
01_13_12_04_0164.bmp,0,12,4,13,13,0.574804,0.0,0.1873
01_13_12_04_0165.bmp,0,12,4,13,13,0.609646,0.0,0.1832
01_13_12_04_0166.bmp,0,12,4,13,13,0.587782,0.0,0.1863
01_13_12_04_0167.bmp,0,12,4,13,13,0.683563,0.0,0.2027
01_13_12_04_0168.bmp,0,12,4,13,11,0.158241,1.0,0.0693
01_13_12_04_0169.bmp,0,12,4,13,13,0.123191,1.0,0.0841
01_13_12_04_0170.bmp,0,12,4,13,11,0.152093,1.0,0.0817
01_13_12_04_0171.bmp,0,12,4,13,13,0.142857,1.0,0.0704
01_13_12_04_0172.bmp,0,12,4,13,13,0.307539,1.0,0.0869
01_13_12_04_0173.bmp,0,12,4,13,13,0.176118,1.0,0.0702
01_13_12_04_0174.bmp,0,12,4,13,11,0.206184,1.0,0.0704
01_13_12_04_0175.bmp,0,12,4,13,13,0.171147,1.0,0.0653
01_13_12_04_0176.bmp,0,12,4,13,13,0.47819,1.0,0.1095
01_13_12_04_0177.bmp,0,12,4,13,11,0.150756,1.0,0.0649
01_13_12_04_0178.bmp,0,12,4,13,11,0.155356,1.0,0.0726
01_13_12_04_0179.bmp,0,12,4,13,13,0.188028,1.0,0.0682
01_13_12_04_0180.bmp,0,12,4,13,13,0.392481,1.0,0.1004
01_13_12_04_0181.bmp,0,12,4,13,13,0.376607,1.0,0.0989
01_13_12_04_0182.bmp,0,12,4,13,13,0.423914,1.0,0.1032
01_13_12_04_0183.bmp,0,12,4,13,13,0.339631,1.0,0.1063
01_13_12_04_0184.bmp,0,12,4,13,13,0.352609,1.0,0.0971
01_13_12_04_0185.bmp,0,12,4,13,13,0.235382,1.0,0.1047
01_13_12_04_0186.bmp,0,12,4,13,13,0.419782,1.0,0.1015
01_13_12_04_0187.bmp,0,12,4,13,13,0.195504,1.0,0.0977
01_13_12_04_0188.bmp,0,12,4,13,13,0.732546,1.0,0.1207
01_13_12_04_0189.bmp,0,12,4,13,13,0.407331,1.0,0.0959
01_13_12_04_0190.bmp,0,12,4,13,13,0.408629,1.0,0.1038
01_13_12_04_0191.bmp,0,12,4,13,13,0.235362,1.0,0.1037
01_13_12_04_0192.bmp,0,12,4,13,13,0.665865,1.0,0.1094
01_13_12_04_0193.bmp,0,12,4,13,13,0.660234,1.0,0.1265
01_13_12_04_0194.bmp,0,12,4,13,13,0.363591,1.0,0.0984
01_13_12_04_0195.bmp,0,12,4,13,13,0.48434,1.0,0.1039
01_13_12_04_0196.bmp,0,12,4,13,13,0.506551,1.0,0.1383
01_13_12_04_0197.bmp,0,12,4,13,13,0.449152,1.0,0.1239
01_13_12_04_0198.bmp,0,12,4,13,13,0.674846,1.0,0.1113
01_13_12_04_0199.bmp,0,12,4,13,13,0.445478,1.0,0.134
01_13_12_04_0200.bmp,0,12,4,13,13,0.5597,1.0,0.136
01_13_12_04_0201.bmp,0,12,4,13,13,0.698994,1.0,0.1174
01_13_12_04_0202.bmp,0,12,4,13,13,0.496301,1.0,0.1876
01_13_12_04_0203.bmp,0,12,4,13,13,0.755371,1.0,0.1236
01_13_12_04_0204.bmp,0,12,4,13,13,0.670663,1.0,0.1359
01_13_12_04_0205.bmp,0,12,4,13,13,0.295331,1.0,0.1605
01_13_12_04_0206.bmp,0,12,4,13,13,0.828372,1.0,0.1567
01_13_12_04_0207.bmp,0,12,4,13,13,0.494241,1.0,0.1689
01_13_12_04_0208.bmp,0,12,4,13,13,0.388174,1.0,0.1456
01_13_12_04_0209.bmp,0,12,4,13,13,0.714794,1.0,0.1548
01_13_12_04_0210.bmp,0,12,4,13,13,0.276407,1.0,0.1294
01_13_12_04_0211.bmp,0,12,4,13,13,0.408584,1.0,0.1106
01_13_12_04_0212.bmp,0,12,4,13,13,0.433429,1.0,0.1337
01_13_12_04_0213.bmp,0,12,4,13,13,0.175531,1.0,0.1665
01_13_12_04_0214.bmp,0,12,4,13,13,0.613892,1.0,0.146
01_13_12_04_0215.bmp,0,12,4,13,13,0.63555,1.0,0.186
01_13_12_04_0216.bmp,0,12,4,13,13,0.792339,1.0,0.2023
01_13_12_04_0217.bmp,0,12,4,13,13,0.75118,1.0,0.2225
01_13_12_04_0218.bmp,0,12,4,13,13,0.949276,1.0,0.1902
01_13_12_04_0219.bmp,0,12,4,13,13,0.955534,0.0,0.1972
01_13_12_04_0220.bmp,0,12,4,13,13,0.664375,0.0,0.241
01_13_12_04_0221.bmp,0,12,4,13,13,0.825068,0.0,0.2551
01_13_12_04_0222.bmp,0,12,4,13,13,0.940743,1.0,0.2252
